,Unnamed: 0,state,newspaper,link,title,story
136,137,AL,www.annistonstar.com,https://www.annistonstar.com/sports/alabama/ex-tide-star-foster-arrested-on-marijuana-charge/article_90a56d72-f817-11e7-902c-cf176535e5d0.html,Ex-Tide star Foster arrested on marijuana charge,"Close Get email notifications on Chandler Rome daily!

Your notification has been saved.

There was a problem saving your notification.

Whenever Chandler Rome posts new content, you'll get an email delivered to your inbox with a link.

Email notifications are only sent once a day, and only if there are new matching items."
137,138,AL,www.annistonstar.com,https://www.annistonstar.com/news/cleburne/two-charged-with-marijuana-trafficking-after-i--stop/article_1944bdd8-ec31-11e7-9ae6-dbafaa4d1fd7.html,Two charged with marijuana trafficking after I-20 stop,"Close Get email notifications on Bill Wilson daily!

Your notification has been saved.

There was a problem saving your notification.

Whenever Bill Wilson posts new content, you'll get an email delivered to your inbox with a link.

Email notifications are only sent once a day, and only if there are new matching items."
138,139,AL,www.gadsdentimes.com,http://www.gadsdentimes.com/news/20180618/man-robbed-while-trying-to-buy-marijuana,Man robbed while trying to buy marijuana,"A Rainsville man told police he was robbed at gunpoint Saturday night while trying to buy marijuana.

The man told police he and his wife went to the gas station at North Third Street and West Meighan to buy a marijuana blunt. The man said he asked three men standing outside if they knew where he could buy marijuana. They told him to drive up North Sixth Street. He said he began to drive where they instructed and a vehicle behind him started to flash its headlights. He pulled into a parking lot in the 900 block of North Sixth Street and the three men from the station got out, surrounding his vehicle.

He said two of them put guns to his head inside the vehicle. The one he’d talked to at the station told him “give me your money or I’m going to blow your brains out.”

He gave the man his money and was told to “drive away.” The three men ran east toward North Sixth Place. The victim stayed in his car and called police. He described one of the men as having long dreadlocks. The second had on a “large, strange belt” and a wrap on his head, but not a do-rag. He didn’t get a good look at the third subject, he told police.

His wife confirmed his account of events, and told police that she was not aware of her husband’s intentions to buy marijuana.

Officers drove through the area where the incident occurred, but were not able to locate the suspects."
139,140,AL,www.gadsdentimes.com,http://www.gadsdentimes.com/news/20170511/marijuana-growing-op-found,Marijuana growing op found,"An Altoona man ran from a deputy — leading to misdemeanor charges — and apparently fled to his marijuana growing operation, according to Etowah County Sheriff Todd Entrekin.

That got him a felony charge.

According to a press release from the sheriff's office, Deputy Dakota Hammett was patrolling in the Brown Avenue area of Altoona when he saw Randy Neil Moore, 35, walking in the 3000 block. He tried to speak to Moore, but Moore ran from him and ignored verbal commands to stop. The foot chase went around Moore's residence and ended near the roadway.

While Hammett was retracing his steps to search for lost duty equipment, he discovered multiple marijuana plants outside the residence. Drug Task Force Agent Jeremy Lasseter arrived at the scene where about 200 marijuana plants were found outside and inside the house.

Moore was booked on charges of first-degree possession of marijuana, resisting arrest and attempting to elude.

He was booked into the Etowah County Detention Center on a $25,000 cash bond for possession of marijuana and $1,500 property bond for resisting arrest and attempting to elude.

Moore had been out on bond for drug trafficking and manufacturing a controlled substance."
140,141,AL,www.gadsdentimes.com,http://www.gadsdentimes.com/article/20130103/News/603239940,Three-week probe nets more than 100 pounds of marijuana,"More than 120 pounds of marijuana has been seized in Etowah County during a three-week investigation by the Etowah County Drug Enforcement Unit, and two people are charged with trafficking in the drug.

More than 120 pounds of marijuana has been seized in Etowah County during a three-week investigation by the Etowah County Drug Enforcement Unit, and two people are charged with trafficking in the drug.

The marijuana was imported from Mexico and stacks of small, compacted bales displayed at a news conference Thursday are an example of why the drug should not become legalized, Sheriff Todd Entrekin said.

“Some people think it ought to be legal, but how can you control it?” Entrekin said. “We hope this puts a stop to a lot of the marijuana trafficking in our area.”

The wholesale street value of the marijuana is about $250,000, Rob Savage, commander of the Drug Enforcement Unit, said. The retail street value is slightly higher.

Marijuana still is considered to be a “gateway” drug to drugs like cocaine and methamphetamine, Savage said.

Evidence gathered during the investigation shows the drugs eventually would been in the hands of teens and young adults in Etowah County, he said.

District Attorney Jimmie Harp said drugs like cocaine and meth are more serious, but marijuana typically is the first drug someone uses first, especially teens and young adults.

“This is causing them to fail when they normally would succeed,” he said.

Harp said the two people charged are from the Birmingham area.

“This sends a message that we're not going to accept that and we're going to make sure it doesn't cross our borders and reach our community,” Harp said. “I appreciate the hard work of the DEU.”

Hunter Epps Waters, 22, Trussville, and Hernandez Soto, 36, Birmingham, were arrested in the Gadsden area, about an hour apart. They allegedly had been business partners in the drug trade about a year, Savage said.

Both are charged with trafficking in marijuana. Waters, with a $10,000 bond, had about 45 pounds of marijuana. Soto, with a $50,000 cash bond, had about 50 pounds.

The immigration status of Soto, considered a flight risk, is unknown, Savage said. His bond was set higher, Savage said, because “he is a source, not the middleman.”

The marijuana was in the compacted bales, but in each arrest already was unwrapped and not hidden. In one arrest, it was in a trash bag in the back seat of a truck. In the other, it was in a grocery bags in the trunk, Savage said.

It is believed the bales, with a weight of about 4.5 pounds to 5 pounds, originally were packaged in bulk, tightly wrapped in plastic for concealment, while being brought across the border.

Savage said the investigation originally started in western Etowah County near Boaz with the seizure of about 15 pounds.

However, the investigation is not related to a recent large marijuana bust in Boaz. Information about that part of the investigation will be presented to a grand jury for possible charges.

Gadsden Police Chief John Crane praised the work of the DEU.

“This is a prime example of the professionalism and dedication of the Drug Task Force,” Crane said. “This represents hours of work of sacrifice of the agents.”"
141,142,AL,www.gadsdentimes.com,http://www.gadsdentimes.com/article/20140627/News/603235512,Synthetic drugs pose real threat,"In the late ’90s and early ’00s, methamphetamine became the big enemy on the drug front. It started with “dirty” low-potency meth cooked in kitchens or small labs and morphed into a mass-produced, high-potency product coming from Mexico, with purity that increased from 40 percent to 90 percent.

In the late ’90s and early ’00s, methamphetamine became the big enemy on the drug front. It started with “dirty” low-potency meth cooked in kitchens or small labs and morphed into a mass-produced, high-potency product coming from Mexico, with purity that increased from 40 percent to 90 percent.

Etowah County Drug Enforcement Unit Commander Rob Savage said he sees many similarities in the way the synthetic marijuana market is developing now, and expects synthetics to be the big battle in the drug war for this decade.

It’s troubling, because Savage and DEU Sgt. Phil Sims believe people do not understand the dangers of putting these questionable chemical compounds into their bodies.

Like meth, Savage said, synthetic drugs, often called Spice or Clone, but with an ever-changing roster of nicknames, are completely man-made. There are no natural components, and no telling exactly what is in a product from one illicit purchase to the next.

“You could use something one day without serious problems,” Savage said. “And the next time you could get the same product, with the same packaging, and end up in the hospital or the morgue.

“We get the stuff in here and we’re not sure what we’re dealing with,” Savage said. “The person who’s buying it on the street and smoking it certainly doesn’t.”

Just a few years ago, Spice started turning up in convenience stores, with packaging designed to appeal to young adults — something that continues now, Sims said, displaying a seized package of “Geeked Up” that looks quite a bit like SpongeBob SquarePants merchandise. In the early days, people knew to ask for “Scooby snacks” to get the drugs.

Savage said even though packages billed it as an incense or potpourri product, undercover agents found the sellers were not subtle. There would be a display by the checkout with packets of Spice, and below it glass pipes and steel wool.

“Here’s the synthetic and here’s what you use to smoke it,” Savage said.

Even though the packages were marked “not for human consumption” the clerks would often tell buyers how to use the product to get high.

There was a lot of attention paid then to synthetic marijuana and bath salts, with reports of young people ending up in emergency rooms with hallucinations, psychotic episodes and serious physical damage from using them. Savage said there have been people with renal failure and severe lung damage from the drugs.

Sims recalled a case where a man had shut himself off in a room to smoke synthetic marijuana with a 3-month-old baby in the room with him. “The chemicals are in the smoke, too,” Sims said, and that baby was exposed to the harmful effects.

It’s a product that was conceived to be a synthethic — and at that time — legal substance that would mimic the effect of marijuana, Savage said. Instead, it’s more like the effect of using PCP or LSD.

Alabama “got in front” of the problem in a way, with a law that outlaws the base component in synthetic marijuana “and/or analogs” of that component.

Without the addition of the analog language in the law, manufacturers could tweak their chemistry, making minor changes to the compound, and be clear of the law.

Savage said local agents had a case that motivated them to want to curb the trafficking of synthetics.

“There was a young man who hanged himself about three years ago,” he said. “He was found with a bag hanging out of his pocket.”

It contained synthetic drugs the man had bought at a local convenience store.

Savage said the note he left for his parents said he couldn’t take the addiction anymore. “This all happened in about two months time,” he said.

The Alabama law has taken synthetics off the store shelves.

“Now we’re seeing it being imported and sold at the street level like marijuana and cocaine,” Sims said.

Narcotics agent Darron Walker tests substances police believe to be illegal drugs. He said the unit tests a lot of synthetic marijuana Gadsden police find in the course of traffic stops or other arrests.

In the last decade or so, enforcement efforts against meth have made an impact, Savage said. The price of meth in the area has gone from $800 an ounce to $2,300 an ounce, he said, because policing of it has made it harder to find.

But enforcement was only one part of the attack on meth. Education efforts like the Zero Meth campaign that publicized the dangers of using the drug played a role.

Savage said he hopes the DEU can help educate people about the dangers of synthetic marijuana now.

The agents said they don’t know if the tag “synthetic” creates the perception that these substances are not real drugs.

If so, people need to know better.

The penalties for synthetics are the same as for other controlled substances.

“We charge it as unlawful possession or distribution of a controlled substance (synthetic marijuana),” Savage said."
142,143,AL,www.gadsdentimes.com,http://www.gadsdentimes.com/news/20180706/two-etowah-county-women-test-positive-for-drugs-while-pregnant,Two Etowah County women test positive for drugs while pregnant,"Two local women have been charged with endangering their children through drug use while they were pregnant, according to Etowah County Sheriff Todd Entrekin and Investigator Brandi Fuller.

Sara Jane Chittam, 27, of Rainbow City, and Jessica Amber Abner, 29, of Gadsden, are each charged with one count of chemical endangerment of exposing a child to an environment in which controlled substances are ingested, produced or distributed.

Chittam admitted to using heroin and marijuana and tested positive for opiates, marijuana and fentanyl while pregnant.

Abner tested positive for cocaine and admitted to using the illegal drug while pregnant.

Both women are in the Etowah County Detention Center on $10,000 cash bond for the chemical endangerment charges. As a condition of their bonds, they must successfully complete drug treatment programs and will be supervised by the Etowah Court Referral Office upon release.

The sheriff’s office thanked the county Department of Human Resources for its assistance in the cases."
143,144,AL,www.gadsdentimes.com,http://www.gadsdentimes.com/news/20171009/man-reports-loose-marijuana-stolen-in-burglary,Man reports loose marijuana stolen in burglary,"Gadsden police arrested a 26-year-old man Saturday after he called them to his Newton Street home to report a burglary.

The only thing stolen? Loose marijuana, valued at about $10, that was stolen from the man’s dining room table. He told police his alarm alerted him at work to the break-in and he rushed home, armed with a pistol. He said his camera showed two men — one tall and muscular, the other short and skinny — kicking in the back door and taking the marijuana, according to the police report.

He told police the suspects didn’t take valuable electronics nearby, the pistol that was on the dining room table, the large water bong or the Mason jars of marijuana.

Police arrested the man pending further investigation, for first-degree possession of marijuana."
144,145,AL,www.gadsdentimes.com,http://www.gadsdentimes.com/news/20180417/medical-marijuana-push-spreads-to-utah-oklahoma,"Medical marijuana push spreads to Utah, Oklahoma","SALT LAKE CITY (AP) "" The push for legalized marijuana has moved into Utah and Oklahoma, two of the most conservative states in the country, further underscoring how quickly feelings about marijuana are changing in the United States.

If the two measures pass, Utah and Oklahoma will join 30 other states that have legalized some form of medical marijuana, according to the pro-pot National Organization for the Reform of Marijuana laws. Nine of those states and Washington, D.C. also have broad legalization where adults 21 and older can use pot for any reason. Michigan could become the 10th state with its ballot initiative this year.

Utah and Oklahoma already are among 16 states that allow use of an oil called cannabidiol, or CBD, a compound from cannabis that doesn't get users high but can treat a range of health concerns.

Justin Strekal, political director for NORML, is confident the Utah and Oklahoma measures will pass.

""America's appetite for cannabis is not going away,"" Strekal said. ""We are in the death rattles of prohibition.""

Marijuana legalization efforts have faced some pushback from religions before "" including in 2016 in Arizona and Nevada from the Mormon church, and the same year from the Catholic Church in Massachusetts. But not to the scale they could face this year in Utah, where Mormons account for about two-third of the population, said Matthew Schweich, executive director of the pro-legalization Marijuana Policy Project.

Mormons have long frowned upon marijuana use because of a key church health code called the ""Word of Wisdom,"" which prohibits the use of alcohol, tobacco and illegal drugs.

The Church of Jesus Christ of Latter-day Saints came out against the proposal this month, saying in a statement drugs designed to ease suffering should be tested and approved by government officials first. The church said it respects the ""wise counsel"" of doctors, and commended the Utah Medical Association for opposing it. The association has accused organizers of trying to disguise their intention of simply paving the way for legalizing recreational marijuana.

Utah Gov. Gary Herbert told middle school students in January that he thinks medical marijuana will someday be legalized in the state but in March he announced his opposition to the ballot question, which he argues lacks safeguards for the growing and distribution of marijuana.

Advocates remain confident that they've crafted a medical marijuana measure that respects the Mormon church and culture while providing much-needed relief for people with chronic pain, Schweich said. His Washington, D.C.-based organization helped draft the measure.

Unlike other medical marijuana states, Utah's proposal would not allow pot smoking or for residents to grow their own except under limited circumstances, Schweich said. It would create a state-regulated growing and dispensing operation to allow people with certain medical conditions to get a card and use the drug in edible forms like candy, in topical forms like lotions or balms, as an oil or in electronic cigarettes. Proponents turned in the signatures Monday to get the measure on the ballot in November.

""It's a question of compassion,"" Schweich said.

Oklahoma will vote in June on its proposal that would allow doctors to recommend that patients receive a medical marijuana license allowing them to legally possess up to three ounces of the drug, six mature plants and six seedlings.

Ted Lyon, a 78-year-old Mormon, is a supporter because he saw in the past decade how medical marijuana helped two of his neighbors in Provo "" one with multiple sclerosis and another who has seizures. He said he wouldn't support the drug's legalization for recreational use.

Lyon, a retired professor at Mormon-owned Brigham Young University, said he's afraid the church's opposition will have a chilling effect on members of the faith but said he remains hopeful there are enough progressive-leaning Mormons who will see the benefits.

""In 10 years, the church may say something different,"" Lyon said. ""This is not an eternal banishment of medical marijuana. My father was a good historian, and he used to say, 'If you don't like something in the church, just wait a while because it will change.'""

Nathan Frodsham, a 45-year-old married Mormon father of three, is hoping the measure passes so he can get off opioids and back to using the vaporized form of marijuana that he used when he lived in Seattle after his doctor recommended trying for his painful osteoarthritis in his neck.

Frodsham wasn't discouraged by the Mormon church statement, which he notes doesn't go as far in opposition as when the church explicitly asked members to vote against full marijuana legalization in Arizona and Nevada. He said marijuana is a natural plant and that the religion's health code doesn't single out cannabis as being prohibited.

""I think there's some room for interpretation on this,"" said Frodsham.

The 4,500-member Utah Medical Association isn't against the idea of legalized medical marijuana but has numerous concerns with an initiative it thinks is too broad and doesn't include necessary regulatory measures, said Michelle McOmber, the group's CEO.

""We want to be very careful about what we bring into our state,"" McOmber said. ""This is an addictive drug.""

____

Associated Press writer Adam Kealoha Causey in Oklahoma City contributed to this report.

____

This story has been updated to clarify that the Utah proposal would allow for some people to grow marijuana under limited circumstances.

____

Find complete AP marijuana coverage here: https://apnews.com/tag/LegalMarijuana"
145,146,AL,www.gadsdentimes.com,http://www.gadsdentimes.com/article/20120510/News/603236332,Law makes penalties greater for synthetic drugs,"A new law went into effect Thursday that provides greater penalties for crimes related to synthetic marijuana, known as Spice.

A new law went into effect Thursday that provides greater penalties for crimes related to synthetic marijuana, known as Spice.

Mike O'Dell, district attorney for DeKalb and Cherokee counties, said the new law makes it much easier to put a stop to violations related to the drug that has been linked to at least 30 people in DeKalb County being poisoned.

Under the law, synthetic marijuana now carries the same penalties as other illegal drugs such as marijuana, cocaine and methamphetamine. “... It greater expands the ability of law enforcement to push forward more aggressively,” O'Dell said.

The law adds 30 specific chemicals to the list of controlled substances and makes possession of the chemicals a felony in all cases. Some previous cases were misdemeanors.

The new law also creates a Class A felony of trafficking in controlled substance analogs for a person who possesses 28 grams or more of these substances. The minimum sentence is 10 years, and those convicted must serve at least three years and pay a minimum $50,000 fine.

DeKalb County Sheriff Jimmy Harris said he is pleased the bill passed.

“Our hands were tied,” he said. “We would test one of these products and wouldn't be able to do anything about it.”

The synthetic marijuana products already were being removed from stores because of a statewide health warning, but the new law makes the penalties more severe.

“It's no longer legal and it's certainly not harmless, and could potentially be deadly,” O'Dell said.

Spice typically is sold in small, brightly-colored packages that have names like Good Times, Skyscraper, Crazy Monkey, Sexy Monkey and Bedrock Blend with a photo of the cartoon character Fred Flintstone on the front.

Authorities in DeKalb County also are seeing a brownie-like product called a Kush Cake, sealed in brightly-colored packaging, that contains synthetic marijuana, according to Darrell Collins, commander of the county's Drug Task Force.

Collins said he believes the new law will make a difference in stopping some of the problems with Spice.

“We're going to have a zero tolerance,” he said, “just like we've taken with meth.”

A large amount of synthetic marijuana was seized in March at two convenience stores in Gadsden. Thousands of grams of Spice, in small, brightly colored packages, were being sold at the convenience stores. The products appeared to be geared to teenagers and gave a sense that the drug was not bad, Rob Savage, commander of the Etowah County Drug Enforcement Unit, said.

Savage said he is not aware of any reports to law enforcement in Etowah County of any Spice laced with poison. However, the drug has been linked to several suicides across the state.

“The issue around synthetic marijuana is there is very little known about the chemical compounds used to make it,” Savage said.

The first raids on businesses where Spice and the synthetic cocaine-like product called bath salts were being sold were done in February 2011, and merchants were told to stop selling the products.

A state health warning led to the initial raids, but laws later were passed to make synthetic marijuana and bath salts illegal. The law that went into effect on Thursday increases penalties for violations.

Savage said there have been very few issues with Spice in Etowah County since the convenience stores were raided in March.

“We're going to continue to monitor the compliance with the new laws,” he said. “It's important for people to realize Spice and its analogs fall into the same category now as marijuana, methamphetamine or cocaine and it makes everything related to synthetics a felony.”"
146,147,AL,www.al.com,https://www.al.com/news/index.ssf/2018/02/bill_would_reduce_alabama_pena.html,Bill would reduce Alabama penalty for marijuana possession,"A bill that would reduce the penalty for marijuana possession in Alabama is scheduled for consideration on Wednesday by both the House and Senate judiciary committees.

Rep. Patricia Todd, D-Birmingham, and Sen. Dick Brewbaker, R-Montgomery, are the bill sponsors. Todd has tried with similar bills for several years to reduce the penalties for marijuana possession. She believes opposition has faded and is optimistic the bill will pass.

""I haven't talked to one person who is against it,"" Todd said.

Brewbaker, R-Montgomery, said the bill is intended to keep young people from being saddled with serious criminal records for personal use of pot.

""No one is talking about legalizing possession of marijuana,"" Brewbaker said. ""But I haven't talked to anybody who thinks hanging felonies on college kids is a great idea because that follows them around for the rest of their lives.""

Current law says possession of marijuana for personal use is a Class A misdemeanor, which can carry a jail sentence of up to a year and a fine of up to $6,000.

A second offense of possession for personal use is a Class D felony. A Class D conviction can carry a sentence of up to five years, but at least part of that time has to be under community supervision. Most Class D offenders are recommended for probation or community corrections, rather than prison.

The Todd and Brewbaker bills add a a lower tier.

Possession of one ounce or less would be a violation -- considered less serious than a misdemeanor -- and would be punishable only by a fine not to exceed $250. That penalty would apply to both a first and a second offense. A third offense would be a violation punishable by a fine of up to $500.

Brewbaker said he's working with the Alabama District Attorneys' Association on some possible changes to the bill.

""If I don't get the DAs' support, the bill is not going to move forward,"" Brewbaker said.

Sen. Cam Ward, R-Alabaster, who chairs the Judiciary Committee, said that in practice prosecutors generally seek probation, pretrial diversion, drug court or other alternate penalties for marijuana possession offenders. Ward said that helps make the case for changing the law. But he expects the bill to have opposition and is not sure it will win committee approval.

""People are scared during an election year that they're going to get called soft on crime,"" Ward said. ""If you argue the merits of his bill, it makes sense.""

Todd said the deadly problem of opioid addiction is demanding the attention of law enforcement.

""We need all the resources we have to deal with that and not with a little bit of weed,"" Todd said.

Todd said she believes the time has come for the bill to pass.

""This is not as bad as alcohol,"" Todd said. ""We don't want people to use. But it costs the state a lot of money to enforce the possession law.""

Tuesday will be the 13th day of the legislative session out of a possible 30 days.

Ward said the Senate is expected to consider the General Fund budget on Tuesday.

Alabama and national politics.

Updated at 4:53 p.m. to say the House Judiciary Committee is scheduled to consider Rep. Todd's bill on Wednesday. Updated at 5:31 p.m. with new information throughout. Corrected at 3:58 p.m. on February 20 to say that a second offense of possession for personal use is a Class D felony. Edited at 4:42 p.m. to add penalty for a Class D felony.

"
147,148,AL,www.al.com,https://www.al.com/news/birmingham/index.ssf/2017/04/marijuana_in_alabama_debate_st.html,Marijuana in Alabama debate strikes a chord with AL.com readers,"Discussing marijuana in Alabama strikes a deep chord, with supporters enthusiastic about its possible benefits, and opponents worried that a national trend toward legalization might sweep into the state.

Already, the Deep South sees the signs, with medical marijuana recently approved in Arkansas and Florida.

On Feb. 21, AL.com launched a project called ""Marijuana in Alabama"" to assess trends and public sentiment in the state. More than a dozen stories explored issues surrounding changing attitudes and how Alabama handles enforcement of marijuana laws from the courtroom to school hallways.

AL.com found that Alabama courts are not sending many people to prison for marijuana possession anymore, although police are still making arrests and most of the remaining prison inmates are black. As of October 2016, more than 80 percent of the 220 state prisoners convicted of first-degree marijuana possession were black, according to the Alabama Sentencing Commission.

Al.com reported that some counties are still imprisoning new mothers who test positive for marijuana and in some cases removing the baby. We found that some colleges arrest students, some don't. We talked to parents using newly allowed CBD oil to help children with seizure disorder and we spoke with people serving life in prison based on Alabama's low thresholds for felony possession. We found the Baptist lobbying group ALCAP is gearing up to lobby against any legalization movement, employing the same moral arguments used to fight against the rolling back of blue law restrictions on alcohol.

Readers responded with 14,000 comments after the articles and with tens of thousands of shares on social media. We found among Al.com readers that much of the debate focused on whether marijuana was harmful to society or not. Many commenters made the argument that no one has ever died from marijuana. Others argued it leads to drug addiction.

""Anyone ever had a child hooked on pot?"" one reader commented. ""Mine started at age 13, which led to Xanax and Klonopin. So please don't tell me it's harmless. I have seen the effects and how it shaped his mind. Three stints of rehab to get him off all three. I will never support legalizing it.""

Other readers had only ringing endorsements for marijuana.

""Cannabis-hemp is the most useful plant-herb on the planet: food, clothing, shelter, energy, medicine, insights, recreation,"" one reader commented. ""It has been mankind's helpmate and companion since the beginning. Any law against it is a crime against humanity, creation and the Creator.""

Overall, the responses from AL.com readers clearly favored legalization. Here are some results, with numbers in the chart representing percentages.

Across the country, the trend toward softer enforcement continues. Kansas City voted April 4 to lower penalties for people caught with small amounts of marijuana, reducing maximum fines from $500 to $25 and eliminating jail time. Under the old ordinance, judges could send someone to jail for 180 days for marijuana possession.

AL.com readers were also quick to weigh in on poll questions. More than 9,280 readers voted in a poll asking whether recreational marijuana should be legalized: 84 percent said yes.

In another AL.com poll, more than 6,780 voted on the question of whether or not using marijuana was a sin: 88 percent said no and 8 percent said yes. Asked which was more dangerous, alcohol or marijuana, more than 6,470 readers voted: 91 percent said alcohol was more dangerous. Only four percent said marijuana. On the question of whether marijuana was a ""gateway drug,"" 84 percent of readers said no; only 12 percent said yes.

These were not scientific polls, but thousands voted and the results were decidedly one-sided.

Alabama, experts on both sides agree, remains a longshot to legalize marijuana because of its reputation for conservatism and lagging social trends. Yet everyone agrees the idea becomes less farfetched as more states vote to legalize it and as popular opinion continues to shift in favor of legalization.

The state has already taken significant steps with the passage of Leni's Law and Carly's Law.

In 2016, Alabama passed Leni's Law, allowing patients who suffer seizure disorders or other debilitating medical conditions to use a product that comes from the marijuana plant. The law decriminalized cannabidiol, derived from cannabis, for those with certain medical conditions in Alabama. That law expanded on Carly's Law, passed in 2014, that authorized a UAB study on using cannabidiol to treat seizure disorders.

Medical marijuana laws have now been passed in 28 states plus the District of Columbia, including some states in the South: Arkansas, Florida and Louisiana.

Of those 28, eight states also legalized marijuana for recreational use. Oregon, where marijuana is legal for recreational use, recently reported $5 million to $7 million a month in 2016 in tax benefits to the state.

Will Alabama, someday, follow suit?

Many readers expressed that hope.

""Step up, Alabama, don't be last again,"" one reader commented. ""Fire it up and get that tax money!""

Others sounded the alarm.

""Americans can't even deal with alcohol and they want to introduce another intoxicant for which there are no legal guidelines or laws for driving, work situations and other things,"" another reader commented.

A complicating matter for the surge in marijuana legalization is the ascension of former U.S. Sen. Jeff Sessions from Alabama to U.S. Attorney General. Sessions is staunchly anti-marijuana, but President Donald Trump has said that enforcing federal anti-marijuana laws in states that have legalized marijuana is not a priority. Still, Sessions issued a memo directing the Justice Department to review its marijuana enforcement policy. That could endanger the Cole Memorandum, a 2013 Obama directive to place a low priority on enforcing federal marijuana laws in states where it has been legalized.

On April 4, the governors of Alaska, Colorado, Oregon and Washington wrote a letter to Sessions, urging him to keep marijuana legal in those states where it has been approved.

U.S. Rep. Dana Rohrabacher, a Republican from California, introduced the Rohrabacher-Farr amendment prohibiting the Justice Department from interfering with the implementation of state medical marijuana use. It became law in 2014 as part of the omnibus spending bill.

""The Rohrabacher amendment prevents Jeff Sessions from spending any federal dollars to enforce federal cannabis prohibition in medically legal states, which includes all fully legal states,"" one AL.com reader wrote. ""Reform of cannabis law is not strictly a liberal agenda item; in fact, it is more rightly a conservative one, since it is an issue of fiscal conservatism, limited and smaller government, and less regulation.""

For marijuana to be legalized in Alabama - either for medical or recreational use - the state Legislature must act.

For now that seems unlikely to happen. An AL.com survey of legislators shows little interest in marijuana legislation.

A bill sponsored by state Rep. Patricia Todd, D-Birmingham, both this year and last year that would significantly reduce the criminal penalties for possessing one ounce or less of marijuana for personal use, has languished without a committee vote.

As other states begin to reap millions in new revenues from taxing legalized marijuana, Alabama's politicians may become more and more tempted.

""People in Alabama have been smoking pot for over six decades,"" one reader commented. ""Legalize it. Stop arresting people for possessing a harmless substance.""

And others still say not here, not ever.

""I hope Alabama is the last holdout,"" another reader wrote. ""Move to the west coast if you want to smoke it legally."""
148,149,AL,www.al.com,https://www.al.com/news/index.ssf/2018/06/nearly_two-thirds_of_americans.html,Nearly two-thirds of Americans say smoking marijuana is 'morally acceptable',"Nearly two-thirds of Americans say that smoking marijuana is ""morally acceptable,"" while 31 percent disapprove of pot on moral grounds, according to a new survey released Monday by Gallup

That's a sharp jump from 2013, when a similarly worded question in a Public Religion Research Institute survey found that slightly fewer than half of Americans said it was morally acceptable to smoke marijuana.

The shift in moral acceptance of marijuana mirrors the shift in support for legalization over that time period, which rose from 48 percent at the end of 2012 to 64 percent last fall, according to Gallup.

On the spectrum of morality, Americans now rate marijuana use similarly to gay and lesbian relations, stem cell research or having a baby outside marriage, according to Gallup. It's seen as significantly more acceptable than medical testing on animals, abortion or pornography. But it's viewed as less acceptable than alcohol use, which 78 percent of respondents say is morally acceptable.

The gap in the acceptance of marijuana and alcohol is driven almost entirely by conservatives, the Gallup data shows. Marijuana and alcohol use are viewed as morally acceptable by large majorities of self-described liberals and moderates - who together comprise about 61 percent of the adult population. Among conservatives, however, 75 percent say drinking is acceptable, while 47 percent say the same of marijuana use.

While marijuana legalization has enjoyed majority support from Democratic voters since at least 2010, many leading Democratic politicians have been slow to embrace the issue. But there are signs that's starting to change: Earlier this year Senate Minority Leader Charles E. Schumer, D-N.Y., introduced a bill in the Senate that would decriminalize marijuana use at the federal level.

The Marijuana Justice Act, another Senate bill that would legalize marijuana nationwide and penalize states that refused to do so, has attracted a number of leading Democrats as co-sponsors, including Sens. Cory Booker (N.J.), Kirsten Gillibrand (N.Y.) and Kamala D. Harris (Calif.), and independent Sen. Bernie Sanders (Vt.).

The next big tests of voters' willingness to change marijuana laws will come in November, when Michigan voters will decide whether to legalize the drug and voters in Utah and Missouri will consider medical marijuana measures."
